Time [s],Packet ID,MOSI,MISO
1.8288303400,75927,0x00000004,0x30600C45
1.8288344200,75928,0xD0000014,0x33F01F05
1.8288385200,75929,0x0D000018,0x30600201
1.8288426200,75930,0x09400000,0x30600005
1.8288467000,75931,0x08400008,0x30604004
1.8288810200,75932,0x00000004,0x30600C45
1.8288892000,75933,0x00000004,0x30600C45
1.8289582800,75934,0x09C00004,0x30602212
1.8289746400,75935,0x05400014,0x30602306
1.8289787400,75936,0x05400014,0x30602306
1.8289828400,75937,0x05400014,0x30602306
1.8290033000,75938,0x00000004,0x30600C45
1.8290074000,75939,0x00000004,0x30600C45
1.8290115000,75940,0x00000004,0x30600C45
1.8290155800,75941,0x00000004,0x30600C45
1.8293059200,75942,0x08000414,0x30600005
1.8293100200,75943,0x00000004,0x30600C45
1.8293141000,75944,0x00000004,0x30600C45
1.8293182000,75945,0x00000004,0x30600C45
1.8293223000,75946,0x00000004,0x30600C45
1.8293263800,75947,0x00000004,0x30600C45
1.8293304800,75948,0x00000004,0x30600C45
1.8293345800,75949,0xD0000014,0x33F01F05
1.8293386800,75950,0x0D000018,0x30600201
1.8293427600,75951,0x09400000,0x30600005
1.8293468600,75952,0x08400008,0x30604004
1.8293811800,75953,0x00000004,0x30600C45
1.8293893600,75954,0x00000004,0x30600C45
1.8294582800,75955,0x09C00004,0x30602212
1.8294746600,75956,0x05400014,0x30602306
1.8294787600,75957,0x05400014,0x30602306
1.8294828400,75958,0x05400014,0x30602306
1.8295033200,75959,0x00000004,0x30600C45
1.8295074000,75960,0x00000004,0x30600C45
1.8295115000,75961,0x00000004,0x30600C45
1.8295156000,75962,0x00000004,0x30600C45
1.8298057800,75963,0x08000414,0x30600005
1.8298098800,75964,0x00000004,0x30600C45
1.8298139600,75965,0x00000004,0x30600C45
1.8298180600,75966,0x00000004,0x30600C45
1.8298221600,75967,0x00000004,0x30600C45
1.8298262400,75968,0x00000004,0x30600C45
1.8298303400,75969,0x00000004,0x30600C45
1.8298344400,75970,0xD0000014,0x33F01F05
1.8298385200,75971,0x0D000018,0x30600201
1.8298426200,75972,0x09400000,0x30600005
1.8298467200,75973,0x08400008,0x30604004
1.8298810200,75974,0x00000004,0x30600C45
1.8298892200,75975,0x00000004,0x30600C45
1.8299582200,75976,0x09C00004,0x30602212
1.8299746000,75977,0x05400014,0x30602306
1.8299787000,75978,0x05400014,0x30602306
1.8299827800,75979,0x05400014,0x30602306
1.8300032600,75980,0x00000004,0x30600C45
1.8300073600,75981,0x00000004,0x30600C45
1.8300114400,75982,0x00000004,0x30600C45
1.8300155400,75983,0x00000004,0x30600C45
1.8303062000,75984,0x08000414,0x30600005
1.8303103000,75985,0x00000004,0x30600C45
1.8303144000,75986,0x00000004,0x30600C45
1.8303184800,75987,0x00000004,0x30600C45
1.8303225800,75988,0x00000004,0x30600C45
1.8303266800,75989,0x00000004,0x30600C45
1.8303307800,75990,0x00000004,0x30600C45
1.8303348600,75991,0xD0000014,0x33F01F05
1.8303389600,75992,0x0D000018,0x30600201
1.8303430600,75993,0x09400000,0x30600005
1.8303471400,75994,0x08400008,0x30604004
1.8303814600,75995,0x00000004,0x30600C45
1.8303896400,75996,0x00000004,0x30600C45
1.8304583600,75997,0x09C00004,0x30602212
1.8304747400,75998,0x05400014,0x30602306
1.8304788400,75999,0x05400014,0x30602306
1.8304829200,76000,0x05400014,0x30602306
1.8305034000,76001,0x00000004,0x30600C45
1.8305074800,76002,0x00000004,0x30600C45
1.8305115800,76003,0x00000004,0x30600C45
1.8305156800,76004,0x00000004,0x30600C45
1.8308057800,76005,0x08000414,0x30600005
1.8308098800,76006,0x00000004,0x30600C45
1.8308139800,76007,0x00000004,0x30600C45
1.8308180600,76008,0x00000004,0x30600C45
1.8308221600,76009,0x00000004,0x30600C45
1.8308262600,76010,0x00000004,0x30600C45
1.8308303400,76011,0x00000004,0x30600C45
1.8308344400,76012,0xD0000014,0x33F01F05
1.8308385400,76013,0x0D000018,0x30600201
1.8308426200,76014,0x09400000,0x30600005
1.8308467200,76015,0x08400008,0x30604004
1.8308810400,76016,0x00000004,0x30600C45
1.8308892200,76017,0x00000004,0x30600C45
1.8309583000,76018,0x09C00004,0x30602212
1.8309746800,76019,0x05400014,0x30602306
1.8309787800,76020,0x05400014,0x30602306
1.8309828600,76021,0x05400014,0x30602306
1.8310033400,76022,0x00000004,0x30600C45
1.8310074400,76023,0x00000004,0x30600C45
1.8310115200,76024,0x00000004,0x30600C45
1.8310156200,76025,0x00000004,0x30600C45
1.8313059400,76026,0x08000414,0x30600005
1.8313100200,76027,0x00000004,0x30600C45
1.8313141200,76028,0x00000004,0x30600C45
1.8313182200,76029,0x00000004,0x30600C45
1.8313223000,76030,0x00000004,0x30600C45
1.8313264000,76031,0x00000004,0x30600C45
1.8313305000,76032,0x00000004,0x30600C45
1.8313345800,76033,0xD0000014,0x33F01F05
1.8313386800,76034,0x0D000018,0x30600201
1.8313427800,76035,0x09400000,0x30600005
1.8313468800,76036,0x08400008,0x30604004
1.8313811800,76037,0x00000004,0x30600C45
1.8313893800,76038,0x00000004,0x30600C45
1.8314582400,76039,0x09C00004,0x30602212
1.8314746200,76040,0x05400014,0x30602306
1.8314787000,76041,0x05400014,0x30602306
1.8314828000,76042,0x05400014,0x30602306
1.8315032600,76043,0x00000004,0x30600C45
1.8315073600,76044,0x00000004,0x30600C45
1.8315114600,76045,0x00000004,0x30600C45
1.8315155400,76046,0x00000004,0x30600C45
1.8318057800,76047,0x08000414,0x30600005
1.8318098800,76048,0x00000004,0x30600C45
1.8318139800,76049,0x00000004,0x30600C45
1.8318180800,76050,0x00000004,0x30600C45
1.8318221600,76051,0x00000004,0x30600C45
1.8318262600,76052,0x00000004,0x30600C45
1.8318303600,76053,0x00000004,0x30600C45
1.8318344400,76054,0xD0000014,0x33F01F05
1.8318385400,76055,0x0D000018,0x30600201
1.8318426400,76056,0x09400000,0x30600005
1.8318467200,76057,0x08400008,0x30604004
1.8318810400,76058,0x00000004,0x30600C45
1.8318892200,76059,0x00000004,0x30600C45
1.8319583000,76060,0x09C00004,0x30602212
1.8319746600,76061,0x05400014,0x30602306
1.8319787600,76062,0x05400014,0x30602306
1.8319828600,76063,0x05400014,0x30602306
1.8320033200,76064,0x00000004,0x30600C45
1.8320074200,76065,0x00000004,0x30600C45
1.8320115000,76066,0x00000004,0x30600C45
1.8320156000,76067,0x00000004,0x30600C45
1.8323059000,76068,0x08000414,0x30600005
1.8323100000,76069,0x00000004,0x30600C45
1.8323140800,76070,0x00000004,0x30600C45
1.8323181800,76071,0x00000004,0x30600C45
1.8323222800,76072,0x00000004,0x30600C45
1.8323263600,76073,0x00000004,0x30600C45
1.8323304600,76074,0x00000004,0x30600C45
1.8323345600,76075,0xD0000014,0x33F01F05
1.8323386400,76076,0x0D000018,0x30600201
1.8323427400,76077,0x09400000,0x30600005
1.8323468400,76078,0x08400008,0x30604004
1.8323811400,76079,0x00000004,0x30600C45
1.8323893400,76080,0x00000004,0x30600C45
1.8324583600,76081,0x09C00004,0x30602212
1.8324747400,76082,0x05400014,0x30602306
1.8324788400,76083,0x05400014,0x30602306
1.8324829400,76084,0x05400014,0x30602306
1.8325034000,76085,0x00000004,0x30600C45
1.8325075000,76086,0x00000004,0x30600C45
1.8325115800,76087,0x00000004,0x30600C45
1.8325156800,76088,0x00000004,0x30600C45
1.8328058400,76089,0x08000414,0x30600005
1.8328099400,76090,0x00000004,0x30600C45
1.8328140200,76091,0x00000004,0x30600C45
1.8328181200,76092,0x00000004,0x30600C45
1.8328222200,76093,0x00000004,0x30600C45
1.8328263000,76094,0x00000004,0x30600C45
1.8328304000,76095,0x00000004,0x30600C45
1.8328345000,76096,0xD0000014,0x33F01F05
1.8328385800,76097,0x0D000018,0x30600201
1.8328426800,76098,0x09400000,0x30600005
1.8328467800,76099,0x08400008,0x30604004
1.8328810800,76100,0x00000004,0x30600C45
1.8328892800,76101,0x00000004,0x30600C45
1.8329582000,76102,0x09C00004,0x30602212
1.8329745600,76103,0x05400014,0x30602306
1.8329786600,76104,0x05400014,0x30602306
1.8329827600,76105,0x05400014,0x30602306
1.8330032200,76106,0x00000004,0x30600C45
1.8330073200,76107,0x00000004,0x30600C45
1.8330114200,76108,0x00000004,0x30600C45
1.8330155000,76109,0x00000004,0x30600C45
1.8333059400,76110,0x08000414,0x30600005
1.8333100400,76111,0x00000004,0x30600C45
1.8333141400,76112,0x00000004,0x30600C45
